hlave	[ˈɦlave]
drumbľa	/ˈdrumbʎa/
drviť	/ˈdr̩vic/
dŕžava	/dr̩ːʒava/
dŕžavní	/ˈdr̩ːʒavniː/
držať	/ˈdr̩ʒac/
dub	/ˈdup/
duba	/Ëˆduba/
dube	/ˈdubɛ/
dubmi	/ˈdubmi/
dubnium	/Ëˆdubnium/
duboch	/ˈdubɔx/
dubom	/ˈdubɔm/
dubov	/ˈdubɔu̯/
dubu	/Ëˆdubu/
duby	/ˈdubi/
dudy	/ˈdudi/
dúha	/ˈduːɦa/
dúhe	[ˈduːɦe]
Dunaj	/ˈdunaj/
Dunajec	/ˈdunajɛt͡s/
dunajskí	/ˈdunajskiː/
dunajský	/ˈdunajskiː/
dunčo	/ˈdunt͡ʃɔ/
dusík	/ˈdusiːk/
duša	/ˈduʃa/
Duša	/ˈduʃa/
Dušan	/ˈduʃan/
Dušana	/ˈduʃana/
duše	/ˈduʃɛ/
dva	/ˈdva/
dvadsať	/ˈdvatsac/
dvaja	/ˈdva.ja/
dvakrát	/ˈdvakraːt/
dvanásť	/ˈdvanaːsc/
dvanásťročný	/ˈdvanaːscrɔt͡ʃniː/
dvere	/ˈdvɛrɛ/
dvojhláska	[ˈdvojɦlaːska]
dvojitý	/ˈdvɔjitiː/
dýchať	/ˈdiːxac/
dym	/ˈdim/
dymami	/ˈdimami/
dyme	/ˈdimɛ/
dymoch	/ˈdimɔx/
dymom	/ˈdimɔm/
dymov	/ˈdimɔu̯/
dymu	/ˈdimu/
dymy	/ˈdimi/
dysprózium	/ˈdisprɔːzium/
dž	/d͡ʒ/
Dž	/d͡ʒ/
džamija	/ˈd͡ʒa.mi.ja/
džbán	/ˈd͡ʒbaːn/
džem	/ˈd͡ʒɛm/
džez	/ˈd͡ʒɛs/
džin	/d͡ʒin/
džíp	/ˈd͡ʒiːp/
džudo	/ˈdʒudo/
džungľa	/ˈd͡ʒuŋɡʎa/
džús	/ˈd͡ʒuːs/
Edmund	/ˈɛdmund/
egreš	/ˈɛɡrɛʃ/
Egypt	/ˈɛɡipt/
einsteinium	/ˈajnʃtajnium/
Ela	/ˈɛɫa/
elektromagnetická interakcia	/ˈɛlɛktrɔmaɡnɛtit͡skaː intɛrakt͡sia/
elektromagnetický	/ˈɛlɛktrɔmaɡnɛtit͡skiː/
Eleonóra	/ˈɛlɛɔnɔːra/
Eliška	/ˈɛliʃka/
Elvíra	/ˈɛlviːra/
Ema	/ˈɛma/
Emanuel	/ˈɛmanuɛɫ/
embólia	/ˈɛmbɔːlia/
Emil	/ˈɛmiɫ/
encyklopédia	/ˈɛnt͡siklɔpɛːdia/
Epikuros	/ˈɛpikurɔs/
Epir	/ˈɛpir/
erb	/ˈɛrb/
Erik	/ˈɛrik/
Ernest	/ˈɛrnɛst/
Erno	/ˈɛrnɔ/
Esbjerg	/ˈɛzbjɛr/
esej	/ˈɛsɛj/
Ester	/ˈɛstɛr/
estónčina	/ˈɛstɔːnt͡ʃina/
Eta	/ˈɛta/
Etela	/ˈɛtɛɫa/
hlave	[ˈɦlave]
denne	[ˈdene]
hora	[ˈɦora]
nosoch	[ˈnosox]
nosmi	[ˈnosmi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláču	[ˈkolaːt͡ʃu]
koláči	[ˈkolaːt͡ʃi]
koláča	[ˈkolaːt͡ʃa]
darovať	[ˈdarovac]
zaspať	[ˈzaspac]
na zdravie	[na zdravi̯e]
cestovať	[ˈt͡sestovac]
palec na nohe	[palet͡s na noɦe]
pieh	[pi̯ex]
pehy	[ˈpeɦi]
pehách	[ˈpeɦaːx]
pehám	[ˈpeɦaːm]
pohára	[ˈpoɦaːra]
Eufrat	/ˈɛu̯frat/
Eugen	/ˈɛu̯ɡɛn/
Eugénia	/ˈɛu̯ɡɛːnia/
euro	/ˈɛu̯rɔ/
Európa	/ˈɛu̯rɔːpa/
Európe	/ˈɛu̯rɔːpɛ/
európium	/ˈɛu̯rɔːpium/
Európou	/ˈɛu̯rɔːpɔu̯/
Európska únia	/ˈɛu̯rɔːpska uːnia/
Európu	/ˈɛu̯rɔːpu/
Európy	/ˈɛu̯rɔːpi/
Eva	/ˈɛva/
evanjelium	/ˈɛ.va.ɲi̯ɛ.li.um/
Exodus	/ˈɛksɔdus/
extáza	/ˈɛkstaːza/
Ezdráš	/ˈɛzdraːʃ/
Faerská plytčina	/ˈfaɛrskaː plitt͡ʃina/
Faerské ostrovy	/faɛrskɛː ɔstrɔvɪ/
faerský	/ˈfa.ɛr.skiː/
Faerčan	/ˈfaɛrt͡ʃan/
Faerčanka	/ˈfaɛrt͡ʃaŋka/
fagot	/ˈfaɡɔt/
fajka	/ˈfajka/
fajčiar	/ˈfajt͡ʃi̯ar/
fakt	/fakt/
faktami	/faktami/
fakte	/fakce/
faktoch	/faktox/
faktom	/faktom/
faktov	/faktou̯/
faktu	/faktu/
fakty	/fakti/
fakľa	/ˈfakʎa/
fám	/ˈfaːm/
farba	/ˈfar.ba/
farbu	/ˈfarbu/
farmakológia	/ˈfarmakɔlɔːɡia/
fazuľa	/ˈfazuʎa/
fašistický	/ˈfaʃistit͡skiː/
fašizmus	/ˈfaʃizmus/
február	/ˈfɛbruaːr/
Félix	/ˈfɛːliks/
fén	/fɛːn/
Fenícia	/ˈfeniːt͡sia/
Ferdinand	/ˈfɛrdinand/
fermium	/ˈfɛrmium/
Fero	/ˈfɛrɔ/
feudalizmus	/ˈfɛu̯dalizmus/
fí	/ˈfiː/
Fidži	/ˈfid͡ʒi/
figa	/ˈfiɡa/
figovník	/ˈfiɡɔu̯ɲiːk/
Filip	/ˈfilip/
film	/ˈfiɫm/
Filoména	/ˈfilɔmɛːna/
filozofia	/ˈfilɔzɔfia/
Fín	/ˈfiːn/
finále	/ˈfinaːlɛ/
finančný	/ˈfinant͡ʃniː/
Fínsko	/ˈfiːnskɔ/
fínsky	/ˈfiːnski/
fínčina	/ˈfiːnt͡ʃina/
fjord	/ˈfjɔrd/
flauta	/ˈfɫau̯ta/
flerovium	/ˈflɛrɔvium/
fliačik	/ˈfʎi̯at͡ʃik/
Florián	/ˈfɫɔriaːn/
Florida	/ˈflo.ri.da/
fluór	/ˈfluɔːr/
fonéma	/ˈfɔnɛːma/
fosfor	/ˈfɔsfɔr/
fotogenický	/ˈfɔtɔɡɛnit͡skiː/
fotograf	/ˈfɔtɔɡraf/
fotografií	/ˈfɔtɔɡrafiiː/
fotografista	/ˈfɔtɔɡrafista/
foyer	/ˈfɔajɛː/
Frano	[ˈfrano]
František	/ˈfran.ci.ʃɛk/
Františka	/ˈfrancɪʃka/
Frederik	/ˈfrɛdɛrik/
Fridrich	/ˈfridrix/
fruštik	/ˈfruʃcik/
fujara	/ˈfujara/
fujarôčka	/ˈfujaru̯ɔt͡ʃka/
futbal	/ˈfudbaɫ/
fyzika	/ˈfi.zi.ka/
fyzikálny	/ˈfizikaːlni/
fön	/føn/
fľaša	/ˈfʎaʃa/
Gabriel	/ˈɡabriɛɫ/
Gabriela	/ˈɡabriɛɫa/
gadolínium	/ˈɡadɔliːnium/
galaxia	[ˈɡalaksi̯a]
galaxiám	/ˈɡa.lak.si.aːm/
galaxiami	/ˈɡa.lak.si.a.mi/
galaxie	/ˈɡa.lak.si.e/
galaxii	[ˈɡalaksii]
galaxií	/ˈɡa.lak.si.iː/
galaxiou	/ˈɡa.lak.si.ou̯/
galaxiu	/ˈɡa.lak.si.u/
Galina	/ˈɡalina/
gálium	/ˈɡaːlium/
garbiar	/ˈɡarbi̯ar/
Gaskonsko	/ɡaskɔnskɔ/
gauč	/ˈɡau̯t͡ʃ/
gazda	/ˈɡazda/
gazdiná	/ˈɡazɟinaː/
gazdinka	/ˈɡazɟiŋka/
Gašpar	/ˈɡaʃpar/
Gdansk	/ɡdansk/
Gdynia	/ɡdiɲa/
Gejza	/ˈɡɛjza/
Genovéva	/ˈɡɛnɔvɛːva/
geológia	/ˈɡɛɔlɔːɡia/
georgína	/ˈɡɛɔrɡiːna/
Georgína	/ˈɡɛɔrɡiːna/
germánium	/ˈɡɛrmaːnium/
Gertrúda	/ˈɡɛrtruːda/
gibon	/ˈɡibɔn/
Gizela	/ˈɡizɛɫa/
glg	/ɡɫ̩k/
glóbus	/ˈɡɫɔːbus/
glukózový sirup	/ˈɡɫukɔːzɔviː sirup/
gól	/ˈɡoːɫ/
golier	/ˈɡɔʎi̯ɛr/
gombík	/ˈɡɔmbiːk/
Graz	/ɡrat͡s/
grécky	/ˈɡrɛːtski/
Gregor	/ˈɡrɛɡɔr/
Grékyňa	/ˈɡrɛːkiɲa/
gréčtina	/ˈɡrɛːt͡ʃcina/
grinde	/ˈɡrinɟɛ/
Grónsko	/ˈɡrɔːnskɔ/
Gruzínsko	[ˈɡruziːnsko]
guru	/ˈɡu.ru/
Gustáv	/ˈɡustaːu̯/
guľa	/ˈɡuʎa/
gýč	/ɡiːt͡ʃ/
Győr	/ˈɟøːr/
had	/ˈɦat/
hadoch	[ˈɦadox]
hadom	[ˈɦadom]
hadovi	[ˈɦadovi]
hadž	/ˈɦat͡ʃ/
hafnium	/ˈɦafnium/
hala	/ˈɦaɫa/
halier	/ˈɦaʎi̯ɛr/
Hana	/ˈɦana/
handra	/ˈɦandra/
Hanoj	/ˈɦanɔj/
harmanček	/ˈɦarmant͡ʃɛk/
haruspex	/ˈɦaruspeks/
Harvan	[ˈɦarvan]
hassium	/ˈɦasium/
Havaj	/ˈɦavaj/
havran	/ˈɦavran/
hebrejčina	/ˈɦɛbrɛjt͡ʃina/
hej	/ˈɦɛj/
Helena	/ˈɦɛlɛna/
hlave	[ˈɦlave]
denne	[ˈdene]
hora	[ˈɦora]
nosoch	[ˈnosox]
nosmi	[ˈnosmi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláču	[ˈkolaːt͡ʃu]
koláči	[ˈkolaːt͡ʃi]
koláča	[ˈkolaːt͡ʃa]
darovať	[ˈdarovac]
zaspať	[ˈzaspac]
na zdravie	[na zdravi̯e]
cestovať	[ˈt͡sestovac]
palec na nohe	[palet͡s na noɦe]
pieh	[pi̯ex]
pehy	[ˈpeɦi]
pehách	[ˈpeɦaːx]
pehám	[ˈpeɦaːm]
pohára	[ˈpoɦaːra]
Helga	/ˈɦɛɫɡa/
heliometer	/ˈɦɛliɔmɛtɛr/
hélium	/ˈɦɛːlium/
Helsinki	/ˈɦɛɫsiŋki/
hematológia	/ɦɛmatɔlɔːɡɪja/
hemendex	/ˈɦɛmɛndɛks/
Henrich	/ˈɦɛnrix/
Henrieta	/ˈɦɛnri̯ɛta/
hentam	/ˈɦɛntam/
heraldika	/ˈɦɛraɫdika/
herci	[ˈɦert͡si]
hercoch	[ˈɦert͡sox]
hercom	[ˈɦert͡som]
hercov	[ˈɦert͡sof]
Herkules	/ˈɦɛrkulɛs/
heterosexualita	/ˈɦɛtɛrɔsɛksualita/
hier	/ɦi̯er/
hierarchia	/ˈɦi̯ɛrarxia/
Hilda	/ˈɦiɫda/
hlad	/ˈɦɫat/
hlahol	/ˈɦɫaɦɔɫ/
hlaholika	/ˈɦɫaɦɔlit͡sa/
hlas	/ɦɫas/
hlave	[ˈɦlave]
hlavní	/ˈɦɫavniː/
hĺbkomer	/ɦɫ̩ːpkɔmɛr/
hlina	/ɦlina/
hliník	/ˈɦliɲiːk/
hlísta	[ˈɦliːsta]
hloh	/ˈɦɫɔx/
hmla	/ˈɦmɫa/
hmotnosť	/ˈɦmɔtnɔsc/
hnedý	/ˈɦɲɛdiː/
hnida	/ˈɦɲida/
hniezdo	/ɦɲi̯ɛzdɔ/
hnilý	/ˈɦɲiliː/
hnutí	/ˈɦnuciː/
ho	/ˈɦɔ/
hoci	/ˈɦɔt͡si/
hod	/ˈɦɔt/
hodina	/ˈɦɔɟina/
hodža	/ˈhɔ.d͡ʒa/
Hodžová	/ˈhɔ.d͡ʒɔ.vaː/
hojdacia sieť	/ˈɦɔjdat͡si̯a si̯ɛc/
hojdačka	/ˈɦɔjdat͡ʃka/
holá	[ˈɦolaː]
Holandsko	/ˈɦɔɫandskɔ/
holandsky	/ˈɦɔɫandski/
holandský	/ˈɦɔɫandskiː/
holandčina	/ˈɦɔɫandt͡ʃina/
hole	[ˈɦole]
holé	[ˈɦoleː]
holej	[ˈɦolej]
holi	[ˈɦoli]
holí	/ˈɦɔ.ʎiː/
holmium	/ˈɦɔɫmium/
holom	[ˈɦolom]
holú	[ˈɦoluː]
holub	/ˈɦɔɫup/
holubí	/ˈɦɔɫubiː/
holý	/ˈɦɔɫiː/
Holý	[ˈɦoliː]
homár	/ˈhomaːr/
homosexualita	/ˈɦɔmɔsɛksualita/
hora	[ˈɦora]
horizont udalostí	/ˈɦɔrizɔnt udalɔsciː/
horkí	[ˈɦorkiː]
horkú	[ˈɦorkuː]
hôrku	[ˈɦu̯orku]
horký	/ˈɦɔrkiː/
hôrky	[ˈɦu̯orki]
hôrok	[ˈɦu̯orok]
Hortenzia	/ˈɦɔrtɛnzia/
horúci	/ˈɦɔruːt͡si/
horúčava	/ˈɦɔruːt͡ʃava/
horčík	/ˈɦɔrt͡ʃiːk/
horší	/ˈɦɔrʃiː/
hosť	/ˈɦɔsc/
hovädina	/ˈɦɔvæɟina/
hovädo	/ˈɦɔvɛdɔ/
hovädzí	/ˈɦɔvæd͡ziː/
hovädzie	/ˈɦɔvɛd͡zi̯ɛ/
hovno	/ˈɦɔvnɔ/
hovoriť	/ˈɦɔvɔric/
hôľ	/ɦu̯oʎ/
hoľa	/ˈɦo.ʎa/
hra	/ˈɦra/
hrab	/ˈɦrap/
hrach	/ˈɦrax/
hrad	/ˈɦrat/
hradba	/ˈɦradba/
hranica	/ˈɦraɲit͡sa/
hranice	/ˈɦraɲit͡sɛ/
hrať	/ˈɦrac/
hrb	/ˈɦr̩p/
hŕb	/ɦr̩ːp/
hrdina	/ˈɦr̩ɟina/
hrdinami	/ˈɦr̩ɟinami/
hrdinoch	/ˈɦr̩ɟinɔx/
hrdinom	/ˈɦr̩ɟinɔm/
hrdinov	/ˈɦr̩ɟinɔu̯/
hrdinovi	/ˈɦr̩ɟinɔvi/
hrdinu	/ˈɦr̩ɟinu/
hrdý	/ˈɦr̩diː/
hre	[ɦre]
hrianka	/ˈɦr̩i̯aŋka/
hriech	/ɦri̯ex/
hrivna	/ˈɦrivna/
hroch	/ˈɦrɔx/
hrozienko	/ˈɦrɔzi̯ɛŋkɔ/
hrozný	/ˈɦrɔzniː/
hrsť	/ɦr̩sc/
hrudní	/ˈɦrudniː/
huba	/ˈɦuba/
Hubert	/ˈɦubɛrt/
hudba	/ˈɦudba/
hudobný	[ˈɦudobniː]
Hugo	/ˈɦuɡɔ/
huriska	[ˈɦuriska]
hus	/ɦus/
husi	/ˈɦusi/
husí	/ˈɦusiː/
husita	[ˈɦusita]
husle	/ˈɦuslɛ/
hustú	[ˈɦustuː]
hviezda	/ˈɦvi̯ɛzda/
hybný	/ˈɦibniː/
hydina	/ˈɦiɟina/
hymen	[ˈɦimen]
hystéria	/ˈɦistɛːria/
hľadať	/ˈɦʎadac/
ich	/Ëˆix/
Ida	/ˈida/
idea	/ˈidɛa/
idiot	/ˈidiɔt/
Ignác	/ˈiɡnaːt͡s/
ikra	/ˈikra/
íl	[iːl]
imágo	[ˈimaːɡo]
imel	[Ëˆimel]
imele	[Ëˆimele]
iná	[ˈinaː]
indium	/ˈindium/
infant	[ˈinfant]
hlave	[ˈɦlave]
denne	[ˈdene]
hora	[ˈɦora]
nosoch	[ˈnosox]
nosmi	[ˈnosmi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláču	[ˈkolaːt͡ʃu]
koláči	[ˈkolaːt͡ʃi]
koláča	[ˈkolaːt͡ʃa]
darovať	[ˈdarovac]
zaspať	[ˈzaspac]
na zdravie	[na zdravi̯e]
cestovať	[ˈt͡sestovac]
palec na nohe	[palet͡s na noɦe]
pieh	[pi̯ex]
pehy	[ˈpeɦi]
pehách	[ˈpeɦaːx]
pehám	[ˈpeɦaːm]
pohára	[ˈpoɦaːra]
informácia	/ˈinfɔrmaːt͡sia/
informovať	/ˈinfɔrmɔvac/
Ingrida	/ˈiŋɡrida/
inú	[ˈinuː]
iných	[ˈiniːx]
iným	[ˈiniːm]
inštrumentál	/ˈinʃtrumɛntaːɫ/
Irak	/ˈirak/
iránsky	/ˈiraːnski/
Íri	/ˈiːri/
irídium	/ˈiriːdium/
Íris	/ˈiːris/
Írsko	/ˈiːrskɔ/
iskierka	/ˈiski̯ɛrka/
-isko	/ˈiskɔ/
iskra	/ˈiskra/
islam	/ˈisɫam/
Islande	/ˈisɫanɟɛ/
istá	[ˈistaː]
istej	[ˈistej]
istí	[ˈistiː]
istou	[ˈistou]
istú	[ˈistuː]
ísť	/ˈiːsc/
Itália	[ˈitaːli̯a]
Ivan	/ˈivan/
Ivana	/ˈivana/
Iveta	/ˈivɛta/
Ivica	/ˈivit͡sa/
Ivona	/ˈivɔn/
Izabela	/ˈizabɛɫa/
Izák	/ˈizaːk/
izba	/ˈizba/
Izis	/ˈizis/
Izo	/ˈizɔ/
-ičitý	/it͡ʃitiː/
Iľja	/ˈiʎja/
-ište	/ˈiʃcɛ/
ja	/ˈja/
jabĺk	/ˈjabɫ̩ːk/
jablkách	/ˈjabɫ̩kaːx/
jablko	/jabɫ̩ko/
jabĺčko	/ˈjabɫ̩ːt͡ʃko/
jablčný	/ˈjabɫ̩t͡ʃniː/
jachta	/ˈjaxta/
jadrami	[ˈjadrami]
jadro	/ˈjadrɔ/
jahoda	/ˈjaɦɔda/
jahodami	/ˈjaɦɔdami/
jahňa	/ˈjaɦɲa/
jahňacina	[ˈjaɦɲat͡sina]
jak	/ˈjak/
Jakub	/ˈjakup/
jamôčka	/ˈjamu̯ɔt͡ʃka/
Ján	/ˈjaːn/
Jana	/ˈjana/
Janko	/ˈjaŋkɔ/
Jano	/ˈjanɔ/
Janov	/ˈjanɔu̯/
Jánov	/ˈjaː.nɔu̯/
jantár	/ˈjantaːr/
jantárový	/ˈjantaːrɔviː/
január	/ˈjanuaːr/
japončina	/ˈjapɔnt͡ʃina/
	
jarabica	/ˈjarabit͡sa/
jariem	[ˈjari̯em]
jarma	[ˈjarma]
jarme	[ˈjarme]
Jarmila	/ˈjarmiɫa/
jarmo	/ˈjar.mo/
jarmu	[ˈjarmu]
jarmulka	/ˈjarmuɫka/
Jaro	/ˈjarɔ/
jarok	/ˈja.rok/
Jarolím	/ˈjarɔliːm/
Jaromír	/ˈjarɔmiːr/
Jaroslav	/ˈjarɔsɫau̯/
Jaroslava	/ˈjarɔsɫava/
jaseň	/ˈjasɛɲ/
jaspis	[ˈjaspis]
jastrab	/ˈjastrap/
javor	/javor/
jazdec	/ˈjazɟɛt͡s/
jazera	/ˈjazɛra/
jazerá	/ˈjazɛraː/
jazyk	/ˈja.zik/
jazýček	/ˈja.ziː.t͡ʃɛk/
jačmeň	/ˈjat͡ʃmɛɲ/
jašterica	/ˈjaʃcɛrit͡sa/
jašterička	/ˈjaʃcɛrit͡ʃka/
je	[je]
jebačka	/ˈjɛbat͡ʃka/
jed	/ˈjɛt/
jedál	[ˈjedaːl]
jeden	[ˈjeden]
jedia	[ˈjedi̯a]
jediný	/ˈjeɟɪˌniː/
jedlá	[ˈjedlaː]
jedle	[ˈjedle]
jedlí	[ˈjedliː]
jedlom	[ˈjedlom]
jedna	/ˈjedna/
jednako	/jeːdnako/
jednej	/ˈjednej/
jednému	/ˈjedneːmu/
jedno	/ˈjedno/
jednoduchý	/ˈjɛdnɔduxiː/
jednom	/ˈjednom/
jedny	/ˈjedni/
jedných	/ˈjedniːx/
jedným	/ˈjedniːm/
jednými	/ˈjedniːmi/
jedový	/ˈjɛdɔviː/
jedľa	[ˈjedʎa]
jeho	/ˈjɛɦɔ/
jej	/ˈjɛj/
Jela	/ˈjɛɫa/
jeleň	/ˈjɛlɛɲ/
jelša	/ˈjɛɫʃa/
jem	[jem]
jeme	[ˈjeme]
jen	/jɛn/
Jeremiáš	/ˈjɛrɛmiaːʃ/
Jerguš	/ˈjɛrɡuʃ/
Jeruzalem	/ˈjɛruzalɛm/
jesenný	/ˈjɛsɛnniː/
jeseter	/ˈjɛsɛcɛr/
jeseň	/ˈjɛsɛɲ/
jesienka	/ˈjɛsi̯ɛŋka/
jestvovať	/ˈjɛstvɔvac/
jesť	/ˈjɛsc/
jete	[ˈjete]
ješ	[jeʃ]
Ježiš	/ˈjɛ.ʒiʃ/
jidiš	/ˈjidiʃ/
Jób	/ˈjɔːp/
jód	/ˈjoːt/
joga	/ˈjɔɡa/
jogurt	/ˈjɔɡurt/
Jolana	/ˈjɔɫana/
Jozef	/ˈjɔzɛf/
Jozefína	/ˈjɔzɛfiːna/
Jožo	/ˈjɔʒɔ/
JRD	/ˈjɛː ɛr dɛː/
ju	[ju]
Judita	/ˈjudita/
juh	/ˈjux/
júl	/ˈjuːɫ/
hlave	[ˈɦlave]
denne	[ˈdene]
hora	[ˈɦora]
nosoch	[ˈnosox]
nosmi	[ˈnosmi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláču	[ˈkolaːt͡ʃu]
koláči	[ˈkolaːt͡ʃi]
koláča	[ˈkolaːt͡ʃa]
darovať	[ˈdarovac]
zaspať	[ˈzaspac]
na zdravie	[na zdravi̯e]
cestovať	[ˈt͡sestovac]
palec na nohe	[palet͡s na noɦe]
pieh	[pi̯ex]
pehy	[ˈpeɦi]
pehách	[ˈpeɦaːx]
pehám	[ˈpeɦaːm]
pohára	[ˈpoɦaːra]
Július	/ˈjuːlius/
Julo	/ˈjuɫɔ/
jún	/ˈjuːn/
junák	/junaːk/
Juraj	/ˈjuraj/
Jurek	[ˈjurek]
Jurka	[ˈjurka]
Juro	/ˈjurɔ/
južný	/ˈjuʒniː/
-ka	/ka/
kabát	[ˈkabaːt]
kábel	/ˈkaːbɛɫ/
kaderník	/ˈkaɟɛrɲiːk/
kaderníčka	/ˈkaɟɛrɲiːt͡ʃka/
kadmium	/ˈkadmium/
káfir	[ˈkaːfir]
Káhira	/ˈkaːɦira/
kajak	/ˈkajak/
kalamár	/ˈkaɫamaːr/
kaleráb	/ˈkaleraːp/
kalifornium	/ˈkalifɔrnium/
kalypso	/ˈkalipsɔ/
Kambodža	/ˈkambɔd͡ʒa/
kameň	/ˈkamɛɲ/
Kamil	/ˈkamiɫ/
Kamila	/ˈkamiɫa/
Kanada	/ˈkanada/
kandidóza	/ˈkandidɔːza/
Kanton	/ˈkantɔn/
kapilára	/ˈkapiɫaːra/
kapusta	/ˈkapusta/
Kapverdy	/ˈkapvɛrdi/
Karina	/ˈkarina/
Karol	/ˈkarɔɫ/
karta	/karta/
kasíno	/ˈkasiːnɔ/
Kata	/ˈkata/
katapultami	/ˈkatapuɫtami/
katapulte	/ˈkatapuɫcɛ/
katapultoch	/ˈkatapuɫtɔx/
katapultom	/ˈkatapuɫtɔm/
katapultov	/ˈkatapuɫtɔu̯/
katapulty	/ˈkatapuɫti/
Katarína	/ˈkatariːna/
katedrála	/ˈkatedraːɫa/
Katovice	/ˈka.to.vi.t͡se/
káva	/ˈkaːva/
kaviareň	/ˈkavi̯arɛɲ/
kaviarnička	/ˈkavi̯arɲit͡ʃka/
Kazachstan	/ˈkazaxstan/
Kazateľ	/ˈkazacɛʎ/
Kazimír	/ˈkazimiːr/
Kača	/ˈkat͡ʃa/
Káčer Donald	/ˈkaːt͡ʃɛr dɔnaɫd/
kaňa	[ˈkaɲa]
kaša	/ˈkaʃa/
kaše	/ˈkaʃɛ/
kašeľ	/ˈkaʃɛʎ/
kašlať	/ˈkaʃɫac/
kaštieľ	/ˈkaʃci̯ɛʎ/
kašľať	/ˈkaʃlac/
kde	/ˈɡɟɛ/
kedže	[ˈked͡ʒe]
kel	/ˈkɛɫ/
ker	/kɛr/
Keňa	/ˈkɛɲa/
KGB	[ˈkaːɡeːbeː]
kila	/ˈkiɫa/
kile	/ˈkilɛ/
kilo	/ˈkiɫɔ/
kilogram	/ˈkiɫɔɡram/
kipa	/ˈkipa/
klamár	/ˈkɫamaːr/
klamstvo	/ˈkɫamstvɔ/
klas	/ˈkɫas/
klávesnica	/ˈkɫavɛsɲit͡sa/
kĺb	/kɫ̩ːb/
klišé	/ˈkliʃɛː/
klk	/ˈkɫ̩k/
klobása	/ˈkɫɔbaːsa/
klobúk	/ˈklɔbuːk/
klobúčik	/ˈkɫɔbuːt͡ʃik/
	
Kluž	/kluʃ/
kmene	/ˈkmɛɲɛ/
kmeňmi	/ˈkmɛɲmi/
kmeňoch	/ˈkmɛɲɔx/
kmeňom	/ˈkmɛɲɔm/
kmeňov	/ˈkmɛɲɔu̯/
kmeňu	/ˈkmɛɲu/
kmotor	/ˈkmɔtɔr/
kmotra	/ˈkmɔtra/
knieža	/ˈkɲi̯ɛʒa/
kníh	[kniːx]
kniha	/ˈkɲiɦa/
Kniha kráľov	/ˈkɲiɦa ˈkraːʎɔu̯/
Kniha kroník	/ˈkɲiɦa ˈkrɔɲiːk/
Kniha sudcov	/ˈkɲiɦa ˈsutt͡sɔu̯/
kníhkupec	/ˈkɲiːxkupɛt͡s/
kníhkupectvo	/ˈkɲiːxkupɛt͡stvɔ/
knižnica	/ˈkɲɪʒɲɪt͡sa/
knižočka	/ˈkɲiʒɔt͡ʃka/
knižôčka	/ˈkɲiʒu̯ɔt͡ʃka/
-ko	/kɔ/
kobalt	/ˈkɔbaɫt/
koberec	/ˈkɔbɛrɛt͡s/
kobier	/ˈkɔbi̯ɛr/
kobra	/ˈkɔbra/
kobrách	/ˈkɔbraːx/
kobrám	[ˈkobraːm]
kobrami	/ˈkɔbrami/
kobre	[ˈkobre]
kobrou	[ˈkobrou]
kobru	/ˈkɔbru/
kobry	/ˈkɔbri/
kobyla	/ˈkɔbiɫa/
Kobyla	/ˈkɔbiɫa/
