hlave	[ˈɦlave]
kobza	/ˈkɔbza/
Kocian	[ˈkot͡si̯an]
kocka	/ˈkɔt͡ska/
kocôčka	/ˈkɔt͡su̯ɔt͡ʃka/
kocúr	/ˈkot͡suːr/
kohút	/ˈkɔɦuːt/
kohútik	/ˈkɔɦuːcik/
kokot	/ˈkɔkɔt/
kolár	[ˈkolaːr]
koláča	[ˈkolaːt͡ʃa]
koláče	[ˈkolaːt͡ʃe]
koláči	[ˈkolaːt͡ʃi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláčový	/ˈkɔɫaːt͡ʃɔviː/
koláču	[ˈkolaːt͡ʃu]
kolega	/ˈkɔlɛɡa/
koleno	/ˈkɔlɛnɔ/
Kolesár	[ˈkolesaːr]
koliba	/ˈkɔ.li.ba/
kolibrík	/ˈkɔlibriːk/
komunistický	/ˈkɔmuniscit͡skiː/
komunizmus	/ˈkɔmunizmus/
konár	/ˈkɔnaːr/
kongres	/ˈkɔŋɡrɛs/
koniec	/ˈkɔɲi̯ɛt͡s/
konšpiračná teória	/ˈkɔnʃpirat͡ʃnaː ˈtɛɔːria/
Konštantín	/ˈkɔnʃtantiːn/
kopija	/ˈkɔpija/
korbáč	[ˈkorbaːt͡ʃ]
kórejčina	/ˈkɔːrɛjt͡ʃina/
koreni	/ˈkɔrɛɲi/
koreň	/ˈkɔrɛɲ/
Koreň	/ˈkɔrɛɲ/
koreňa	/ˈkɔrɛɲa/
koreňmi	/ˈkɔrɛɲmi/
hlave	[ˈɦlave]
denne	[ˈdene]
hora	[ˈɦora]
nosoch	[ˈnosox]
nosmi	[ˈnosmi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláču	[ˈkolaːt͡ʃu]
koláči	[ˈkolaːt͡ʃi]
koláča	[ˈkolaːt͡ʃa]
darovať	[ˈdarovac]
zaspať	[ˈzaspac]
na zdravie	[na zdravi̯e]
cestovať	[ˈt͡sestovac]
palec na nohe	[palet͡s na noɦe]
pieh	[pi̯ex]
pehy	[ˈpeɦi]
pehách	[ˈpeɦaːx]
pehám	[ˈpeɦaːm]
pohára	[ˈpoɦaːra]
koreňoch	/ˈkɔrɛɲɔx/
koreňom	/ˈkɔrɛɲɔm/
koreňov	/ˈkɔrɛɲɔu̯/
koreňu	/ˈkɔrɛɲu/
kôrka	/ˈku̯or.ka/
Kornel	/ˈkɔrnɛɫ/
Kornélia	/ˈkɔrnɛːlia/
kôrovec	/ˈku̯ɔrɔvɛt͡s/
koruna	/ˈkoruna/
korytnačka	/ˈkɔritnat͡ʃka/
korčuľovať	/ˈkɔrt͡ʃuʎɔvac/
kosier	[ˈkosi̯er]
kôstkovina	/ˈku̯ɔstkɔvina/
kôstkoviny	/ˈku̯ɔstkɔvini/
Kostrová	/ˈkɔstrɔvaː/
kosť	/ˈkɔsc/
kováč	/ˈkɔvaːt͡ʃ/
Kováčová	/ˈkɔvaːt͡ʃɔvaː/
kovu	/ˈkɔvu/
koza	/ˈkɔza/
kozí	/ˈkoziː/
Kočiš	/ˈkɔt͡ʃiʃ/
Kočišová	/ˈkɔt͡ʃiʃɔvaː/
koľko	/ˈkɔʎkɔ/
Koľko je hodín?	/ˈkɔʎkɔ je ɦɔɟiːn/
kôň	[ku̯oɲ]
kôš	/ku̯oʃ/
košeľa	/ˈkɔʃɛʎa/
Košút	[ˈkoʃuːt]
kožušník	/ˈkɔʒuʃɲiːk/
krá	[kraː]
krádež	[ˈkraːdeʃ]
kraj	/kraj/
krajina	/krajina/
krajinách	/krajinaːx/
krajinu	/ˈkrajinu/
krajiny	/krajini/
krajmi	/krajmi/
krajoch	/krajox/
krajom	/krajom/
krajov	/krajou̯/
kraju	/kraju/
krajčír	/ˈkrajt͡ʃiːr/
Krakov	/ˈkrakou̯/
Krakova	[ˈkrakova]
králica	/ˈkralit͡sa/
králice	/ˈkraːlit͡sɛ/
králik	/ˈkraːʎik/
Králik	/ˈkraːʎik/
krása	/ˈkraːsa/
krásne	/ˈkraːsnɛ/
krásny	/ˈkraːsni/
krátky	/ˈkraːtki/
krava	/ˈkrava/
kravata	/ˈkravata/
kráčať	/ˈkraːt͡ʃac/
kráľ	/ˈkraːʎ/
Kráľ	[kraːʎ]
Kráľová	/ˈkraːʎɔvaː/
kráľovná	/ˈkraːʎɔvnaː/
kráľovstvo	/ˈkraːʎɔvstvɔ/
kŕdeľ	/ˈkr̩ːɟɛʎ/
kremácia	/ˈkrɛmaːt͡sia/
kremeň	/ˈkrɛmɛɲ/
kremík	/ˈkrɛmiːk/
krhla	/kr̩ɦla/
kristadelfián	/ˈkristadɛɫfiaːn/
Kristína	/ˈkristiːna/
Kristo	/ˈkristɔ/
krivec	[ˈkrivet͡s]
kríž	/ˈkriːʃ/
krk	/kr̩k/
Krk	/kr̩k/
krkavec	/ˈkr̩.ka.vɛt͡s/
krm	/kr̩m/
krokodíl	/ˈkrɔkɔdiːɫ/
krona	/ˈkrona/
króna	/ˈkroːna/
krst	/ˈkr̩st/
krstné meno	/ˈkr̩stnɛː mɛnɔ/
krt	/kr̩t/
krúžok	/ˈkruːʒɔk/
krv	/ˈkr̩w/
krvavnica	/ˈkr̩vau̯ɲit͡sa/
krvi	/ˈkr̩vi/
krvou	/ˈkr̩vɔu̯/
kŕč	/kr̩ːt͡ʃ/
kuba	/ˈkuba/
Kuba	/ˈkuba/
Kubánec	/ˈkubaːɲɛt͡s/
kuchyňa	/ˈkuxiɲa/
kukulienka	/ˈkukuli̯ɛŋka/
kukurica	/ˈkukurit͡sa/
kuli	/ˈkuli/
kulturistika	/ˈkuɫturistika/
kuna	/ˈkuna/
kunda	/ˈkun.da/
kupec	/ˈkupɛt͡s/
kúpeľ	/ˈkuːpɛʎ/
kupola	/ˈkupɔɫa/
kupovať	/ˈkupɔvac/
kura	/ˈkura/
kurence	/ˈkurɛnt͡sɛ/
kuru	[Ëˆkuru]
kurva	/ˈkurva/
kurča	/ˈkurt͡ʃa/
kus	/ˈkus/
kučeravý	/ˈkut͡ʃɛraviː/
kvapeľ	/ˈkvapɛʎ/
kvapôčka	/ˈkvapu̯ɔt͡ʃka/
kvark	/Ëˆkvark/
kvas	/ˈkvas/
kvasnice	/ˈkvasɲit͡sɛ/
kvet	/ˈkvɛt/
kvisling	/ˈkvisliŋɡ/
kýchať	/ˈkiːxac/
kýl	/kiːɫ/
kým	/ˈkiːm/
kyselina	/ˈkisɛlina/
kyselina sírová	/ˈkisɛlina ˈsiːrɔvaː/
kyslík	/ˈkisliːk/
kysličník	/ˈkislit͡ʃɲiːk/
kľúč	/kʎuːt͡ʃ/
kľúčik	/ˈkʎuːt͡ʃik/
ĺ	/ɫ̩ː/
Ĺ	/ɫ̩ː/
labutí	/ˈɫa.bu.ciː/
Laco	/ˈɫa.t͡so/
lama	/ˈɫama/
láma	/ˈɫaːma/
lamí	/ˈɫamiː/
lampa	/ˈɫam.pa/
landgróf	/ˈɫandɡrɔːf/
lángoš	/ˈɫaːŋɡɔʃ/
langue	/ɫaːŋɡ/
lano	/ˈɫanɔ/
lantán	/ˈɫantaːn/
láska	/ˈɫaːs.ka/
lastúrnik	/ˈɫastuːrɲik/
lastúrničiar	/ˈɫastuːrɲit͡ʃi̯ar/
latrína	/ˈɫatriːna/
hlave	[ˈɦlave]
denne	[ˈdene]
hora	[ˈɦora]
nosoch	[ˈnosox]
nosmi	[ˈnosmi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláču	[ˈkolaːt͡ʃu]
koláči	[ˈkolaːt͡ʃi]
koláča	[ˈkolaːt͡ʃa]
darovať	[ˈdarovac]
zaspať	[ˈzaspac]
na zdravie	[na zdravi̯e]
cestovať	[ˈt͡sestovac]
palec na nohe	[palet͡s na noɦe]
pieh	[pi̯ex]
pehy	[ˈpeɦi]
pehách	[ˈpeɦaːx]
pehám	[ˈpeɦaːm]
pohára	[ˈpoɦaːra]
Laura	/ˈɫau̯ra/
láva	/ɫaːva/
lawrencium	/ˈɫau̯rɛnt͡sium/
Lea	/ˈlɛa/
lebo	/ˈlɛbɔ/
lechický	/ˈlɛxit͡skiː/
Lei	/ˈlɛi/
lekár	/ˈlekaːr/
lekorica	/ˈlɛkɔrit͡sa/
Lenka	/ˈlɛŋka/
léno	/ˈlɛːnɔ/
lenže	/ˈlɛnʒɛ/
Leo	/ˈlɛɔ/
Leonard	/ˈlɛɔnard/
Leopold	/ˈlɛɔpɔld/
Leou	/ˈlɛɔu̯/
lepší	/ˈlɛpʃiː/
les	/ˈlɛs/
Lesana	/ˈlɛsana/
lesbický	/ˈlɛzbit͡skiː/
lesbička	/ˈlɛzbit͡ʃka/
lesť	/ˈlɛsc/
letieť	/ˈlɛci̯ɛc/
letisko	/ˈlɛciskɔ/
letište	/ˈlɛciʃcɛ/
letný	/ˈlɛtniː/
leto	/ˈlɛtɔ/
leu	/ˈlɛu̯/
lev	/lɛu̯/
leví	[ˈleviː]
Levoslav	/ˈlɛvɔsɫau̯/
lexikálny	/ˈlɛksikaːlni/
Ley	/ˈlɛi/
lečo	/ˈlɛt͡ʃɔ/
Liana	/ˈliana/
Libuša	/ˈlibuʃa/
líce	/ˈliːt͡sɛ/
Lichtenštajnsko	/ˈlixtɛnʃtajnskɔ/
lichva	[ˈlixva]
líder	/liːder/
lídra	/ˈliːdra/
lídrami	/ˈliːdrami/
lídri	/ˈliːdri/
lídroch	/ˈliːdrɔx/
lídrom	/ˈliːdrɔm/
lídrov	/ˈliːdrɔu̯/
lídrovi	/ˈliːdrɔvi/
lienka	/ˈli̯ɛŋka/
lietadlo	/ˈli̯ɛtadɫɔ/
lietať	/ˈli̯ɛtac/
lievik	/ˈli̯ɛvik/
lift	/ˈlift/
ligotať	/ˈliɡɔtac/
ligurček	/ˈliɡurt͡ʃɛk/
liknavý	/ˈliknaviː/
Linda	/ˈlinda/
Lipsko	/ˈlipskɔ/
list	/ˈlist/
lista	/Ëˆlista/
listami	/ˈlistami/
liste	/ˈliscɛ/
listoch	/ˈlistɔx/
listom	/ˈlistɔm/
listov	/ˈlistɔu̯/
listu	/ˈlistu/
Litava	/ˈlitava/
liter	/ˈlitɛr/
literatúra	/ˈliteratuːra/
lítium	/ˈliːtium/
litovčina	/ˈlitɔu̯t͡ʃina/
Litva	/ˈlitva/
Liva	/ˈliva/
livermorium	/ˈlivɛrmɔrium/
Lívia	/ˈliːvia/
lišiacky	/ˈliʃi̯at͡ski/
líška	/ˈliːʃka/
líštička	/ˈliʃcit͡ʃka/
Lodž	/ɫɔd͡ʒ/
logik	/ˈɫɔɡik/
logika	/ˈɫɔɡika/
lokomotíva	/ˈɫɔkɔmɔtiːva/
Londýn	/ˈɫɔndiːn/
lopata	/ˈɫɔpata/
lopta	/ˈɫɔpta/
losos	/ˈɫɔsɔs/
Lotyšsko	/ˈɫɔtiʃskɔ/
lotyština	/ˈɫɔtiʃcina/
lóve	/ˈɫɔːvɛ/
Lucia	/ˈɫut͡sia/
luhár	[ˈluɦaːr]
Lujza	/ˈɫujza/
luk	/ˈɫuk/
Luk	/ˈɫuk/
lúka	/ˈɫuːka/
lukostrelec	/ˈɫukɔstrɛlɛt͡s/
luna	/ˈluna/
lupina	[ˈlupina]
Luxembursko	/ˈɫuksɛmburskɔ/
Lýdia	/ˈliːdia/
lýra	/ˈliːra/
lýtko	/ˈliːtkɔ/
Macedónsko	/ˈmat͡sɛdɔːnskɔ/
Macek	[ˈmat͡sek]
machiavelizmus	/ˈmakiavɛlizmus/
machiavellizmus	/ˈmakiavɛlizmus/
machu	[ˈmaxu]
máj	/ˈmaːj/
maják	[ˈmajaːk]
mak	/ˈmak/
Malá Ázia	/ˈmaɫaː ˈaːzia/
Malachiáš	/ˈmaɫaxiaːʃ/
malajčina	/ˈmaɫajt͡ʃina/
malina	/ˈmalina/
malinový	/ˈmalinɔviː/
málo	[ˈmaːlo]
Malta	/ˈmaɫta/
malta	/ˈmaɫta/
Malte	[Ëˆmalte]
Maltou	[ˈmaltou]
Maltu	[ˈmaltu]
Malty	[ˈmalti]
maltčina	/ˈmaɫtt͡ʃina/
malvér	/ˈmaɫvɛːr/
Malvína	/ˈmaɫviːna/
malý	/ˈmaliː/
mám otázku	/ˈmaːm ˈɔtaːsku/
mama	/ˈmama/
manažment	/ˈmanaʒmɛnt/
mandarínka	/ˈmandariːŋka/
mandarínkovník	/ˈmandariːŋkɔvɲiːk/
mangán	/ˈmaŋɡaːn/
mantinel	/ˈmantinɛɫ/
mapa	/mapa/
mapa stránok	/ˈmapa ˈstraːnɔk/
Marcela	/ˈmart͡sɛɫa/
marec	/ˈmarɛt͡s/
Marek	/ˈmarɛk/
margaréta	/ˈmar.ɡa.re̞ː.ta/
Margaréta	/ˈmar.ɡa.re̞ː.ta/
margarétka	/ˈmar.ɡa.reːt.ka/
Margita	/ˈmarɡita/
marhuľa	/ˈmarɦuʎa/
Mária	/ˈmaː.ri.a/
Marián	/ˈmariaːn/
Marianna	/ˈmariana/
Marína	/ˈmariːna/
Mário	/ˈmaːriɔ/
márnica	/ˈmaːrɲit͡sa/
márnomyseľný	/ˈmaːrnɔmisɛʎniː/
Maroko	/ˈma.rɔ.kɔ/
Maroš	/ˈmarɔʃ/
Marta	/ˈmarta/
Martin	[Ëˆmartin]
Martina	/ˈmartina/
mäsiar	/ˈmɛsi̯ar/
maslo	/ˈmasɫɔ/
mäso	[ˈmæso]
mat	/mat/
mäta	/ˈmɛta/
máte	[ˈmaːte]
mäte	/ˈmɛcɛ/
Matej	/ˈmatɛj/
matematik	/ˈmatɛmatik/
matematika	/ˈmatɛmatika/
mater	/ˈmacɛr/
materinský	/ˈmacɛrinskiː/
materský	/ˈmacɛrskiː/
matica	/ˈmacit͡sa/
Matilda	/ˈmatiɫda/
matka	/ˈmatka/
matkin	/ˈmatkin/
Matúš	/ˈmatuːʃ/
Maximilián	/ˈmaksimiliaːn/
hlave	[ˈɦlave]
denne	[ˈdene]
hora	[ˈɦora]
nosoch	[ˈnosox]
nosmi	[ˈnosmi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláču	[ˈkolaːt͡ʃu]
koláči	[ˈkolaːt͡ʃi]
koláča	[ˈkolaːt͡ʃa]
darovať	[ˈdarovac]
zaspať	[ˈzaspac]
na zdravie	[na zdravi̯e]
cestovať	[ˈt͡sestovac]
palec na nohe	[palet͡s na noɦe]
pieh	[pi̯ex]
pehy	[ˈpeɦi]
pehách	[ˈpeɦaːx]
pehám	[ˈpeɦaːm]
pohára	[ˈpoɦaːra]
mačka	/ˈmat͡ʃka/
Maďar	/ˈmaɟar/
Maďarka	/ˈmaɟarka/
Maďarsko	/ˈmaɟarskɔ/
maďarčina	/ˈmaɟart͡ʃina/
maňuška	/ˈmaɲuʃka/
mašina	/ˈmaʃina/
mať	/ˈmac/
Maťo	/ˈmatɔ/
mech	/ˈmɛx/
med	/ˈmɛt/
Medard	/ˈmɛdard/
medovina	/ˈmɛdɔvina/
medvedica	/ˈmɛdvɛɟit͡sa/
medvedice	/ˈmɛd.vɛ.ɟi.t͡sɛ/
medveď	/ˈmɛdvɛc/
medzi	/ˈmɛd͡zi/
medzinárodný	/ˈmɛd͡zinaːrɔdniː/
meitnerium	/ˈmai̯tnɛrium/
Melánia	/ˈmɛɫaːnia/
mena	/ˈmɛna/
mendelevium	/ˈmɛndɛlɛvium/
mene	/ˈmɛɲɛ/
menej	/meɲej/
meniny	/ˈmɛɲini/
menu	/ˈmɛnu/
meny	/ˈmɛni/
menší	/ˈmɛnʃiː/
Merkúr	/ˈmɛrkuːr/
mesiac	/ˈmɛsi̯at͡s/
Mesiac	/ˈmɛsi̯at͡s/
mestečko	/ˈmɛscɛt͡ʃkɔ/
mesto	/ˈme̞s.to̞/
méta	[ˈmeːta]
metamorfóza	/ˈmɛtamɔrfɔːza/
meteorológia	/ˈmɛtɛɔrɔlɔːɡia/
metla	/ˈmɛtɫa/
metro	/ˈmɛtrɔ/
mexický	/ˈmɛksit͡skiː/
Mezopotámia	/ˈmɛzɔpɔtaːmia/
meč	/ˈmɛt͡ʃ/
meď	/ˈmɛc/
mešita	/ˈmɛʃita/
mias	/ˈmi̯as/
Michaela	[ˈmixaela]
Micheáš	/ˈmixɛaːʃ/
mien	/ˈmi̯ɛn/
miesto	/ˈmi̯ɛstɔ/
mikrosekunda	[Ëˆmikrosekunda]
mikroskop	/ˈmikrɔskɔp/
Mikuláš	/ˈmikuɫaːʃ/
Milada	/ˈmiɫada/
Milan	/ˈmiɫan/
Milena	/ˈmilɛna/
Milica	/ˈmilit͡sa/
Miloslav	/ˈmiɫɔsɫau̯/
Miloslava	/ˈmiɫɔsɫava/
Milota	/ˈmiɫɔta/
milujem ťa	/ˈmiɫujɛm ca/
milý	/ˈmiliː/
minca	/ˈmint͡sa/
Minsk	/ˈminsk/
minúta	/ˈminuːta/
Miriam	/Ëˆmiriam/
Miriama	/ˈmiriama/
Miro	/ˈmirɔ/
Miroslav	/ˈmirɔsɫau̯/
Miroslava	/ˈmirɔsɫava/
mitra	/ˈmitra/
Miškovec	/ˈmiʃkɔvɛt͡s/
mištička	/ˈmiʃcit͡ʃka/
mládež	/ˈmɫaːɟɛʃ/
mladý	/ˈmɫadiː/
mláďa	/ˈmɫaːɟa/
mláďatko	/ˈmɫaːɟatkɔ/
mledzivo	/ˈmlɛd͡zivɔ/
mliečko	/ˈmli̯ɛt͡ʃkɔ/
mlyn	/mlin/
mĺzť	/ˈmɫ̩ːsc/
mních	/ˈmɲiːx/
mnoho	/ˈmnɔɦɔ/
množina	/ˈmnɔʒina/
móda	/ˈmɔːda/
modlivka	/ˈmɔdliu̯ka/
modrý	/ˈmɔdriː/
moja	/ˈmɔja/
Mojmír	/ˈmɔjmiːr/
Mojžíš	/ˈmɔjʒiːʃ/
mokrí	[ˈmokriː]
molybdén	/ˈmɔlibdɛːn/
mops	/ˈmɔps/
Morava	/ˈmɔrava/
Morave	/ˈmɔravɛ/
moravský	/ˈmɔrau̯skiː/
more	/ˈmɔrɛ/
moriak	/ˈmɔri̯ak/
morča	/ˈmɔrt͡ʃa/
Moskva	/ˈmɔskva/
most	/ˈmɔst/
motorka	/ˈmɔtɔrka/
motýlí	/ˈmɔtiːʎiː/
mozog	/ˈmɔzɔk/
moľ	/ˈmɔʎ/
možno	/ˈmɔʒnɔ/
mravec	/ˈmravɛt͡s/
mráz	/ˈmraːs/
mŕtvola	/ˈmr̩ːtvɔɫa/
mŕtvy	/ˈmr̩ːt.vɪ/
mŕľ	/mr̩ːʎ/
múch	/muːx/
mucha	/ˈmuxa/
Mucha	[ˈmuxa]
muche	/ˈmuxɛ/
muchotrávka	/ˈmuxɔtraːu̯ka/
mudrc	/ˈmudr̩t͡s/
múdri	[ˈmuːdri]
múdry	/ˈmuːdri/
Múdry	/ˈmuːdri/
musieť	/ˈmusi̯ɛc/
muž	/muʃ/
muži	/ˈmʊʒɪ/
mužský	/ˈmuʃskiː/
my	/Ëˆmi/
mydlo	/ˈmidɫɔ/
myslieť	/ˈmisli̯ɛc/
mýto	/ˈmiːtɔ/
myš	/ˈmiʃ/
myší	/ˈmiʃiː/
myšiu	/ˈmiʃi̯u/
myšlienka	/ˈmiʃli̯ɛŋka/
mzda	/mzda/
mňa	[mɲa]
na	/ˈna/
na zdravie	[na zdravi̯e]
nacionalista	/ˈnat͡siɔnalista/
nacionalistický	/ˈnat͡siɔnalistit͡skiː/
nacionalistka	/ˈnat͡siɔnalistka/
nacionalizmus	/ˈnat͡siɔnalizmus/
nacista	/ˈnat͡sista/
nacistický	/ˈnat͡sistit͡skiː/
nactiutŕhač	/ˈna.t͡sci.u.tr̩ː.ɦat͡ʃ/
nádcha	/ˈnaːtxa/
nádherný	/ˈnaːdɦɛrniː/
Nadlak	/ˈnadɫak/
nádraží	/ˈnaːdraʒiː/
nádražia	/ˈnaːdraʒi̯a/
nádražiach	/ˈnaːdraʒi̯ax/
nádražiam	/ˈnaːdraʒi̯am/
nádražiami	/ˈnaːdraʒi̯ami/
hlave	[ˈɦlave]
denne	[ˈdene]
hora	[ˈɦora]
nosoch	[ˈnosox]
nosmi	[ˈnosmi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláču	[ˈkolaːt͡ʃu]
koláči	[ˈkolaːt͡ʃi]
koláča	[ˈkolaːt͡ʃa]
darovať	[ˈdarovac]
zaspať	[ˈzaspac]
na zdravie	[na zdravi̯e]
cestovať	[ˈt͡sestovac]
palec na nohe	[palet͡s na noɦe]
pieh	[pi̯ex]
pehy	[ˈpeɦi]
pehách	[ˈpeɦaːx]
pehám	[ˈpeɦaːm]
pohára	[ˈpoɦaːra]
nádražie	/ˈnaːdraʒi̯ɛ/
nádražím	/ˈnaːdraʒiːm/
nádražiu	/ˈnaːdraʒi̯u/
nadšený	/ˈnat.ʃeˌniː/
nahí	/ˈnaɦiː/
nahú	[ˈnaɦuː]
Nahum	/ˈnaɦum/
najmenej	/najmeɲej/
najnižší	/ˈnajɲiʃʃiː/
nájsť	/ˈnaːjsc/
najužší	/ˈnajuʃʃiː/
najviac	/najvjat͡s/
najvyšší	/ˈnajviʃʃiː/
námestíčko	/ˈnaːmɛsciːt͡ʃkɔ/
naozaj	/ˈnaɔzaj/
napokon	/napokon/
náprotivok	[ˈnaːprotivok]
naraňajkovať	/ˈnaraɲajkɔvac/
nárečie	/ˈnaːrɛt͡ʃi̯ɛ/
narkomanka	/ˈnarkɔmaŋka/
narodeniny	/ˈnarɔɟɛɲini/
národný	/ˈnaːrɔdniː/
nás	/naːs/
Nataša	/ˈnataʃa/
náter	/ˈnaːcɛr/
Nauru	/ˈnauru/
návrh	/ˈnaːvr̩x/
návrhy	/ˈnaːvr̩ɦi/
nazdar	/ˈnazdar/
názov	/ˈnaːzɔu̯/
naďalej	/ˈnaɟalɛj/
nebo	/ˈɲɛbɔ/
nebohý	/ˈɲɛbɔɦiː/
necht	/ˈɲɛxt/
nedeľa	/ˈɲeɟelʲa/
negližé	/ˈnɛɡliʒɛː/
Nehemiáš	/ˈɲɛɦɛmiaːʃ/
Nemec	/ˈɲɛmɛt͡s/
Nemecko	/ˈɲɛmɛt͡skɔ/
nemecký	/ˈɲɛmɛt͡skiː/
nemecký ovčiak	[nemet͡skiː ovt͡ʃi̯ak]
nemý	/ˈɲɛmiː/
neodým	/ˈnɛɔdiːm/
nepárnokopytník	/ˈɲɛpaːrnɔkɔpitɲiːk/
nepárny	/ˈɲɛpaːrni/
nepravda	[ˈnepravda]
Nero	/ˈnɛrɔ/
nerozumiem	/ˈɲɛrɔzumi̯ɛm/
nesčíselný	/ˈɲɛst͡ʃiːsɛlniː/
netopier	/ˈɲɛtɔpi̯ɛr/
nevädza	/ˈɲɛvɛd͡za/
New York	/ɲuː jɔrk/
nezmysel	/ˈɲɛzmisɛɫ/
nielen	/ˈɲi̯ɛlɛn/
nijaký	/ˈɲijakiː/
-ník	/ɲiːk/
Nikola	/ˈnikɔɫa/
Nina	/ˈɲina/
niób	/ˈniɔːp/
Níreďháza	/ˈɲiːrɛɟɦaːza/
nízky	/ˈɲiːski/
nič	/ˈɲit͡ʃ/
nížina	/ˈɲiːʒina/
nižší	/ˈɲiʃʃiː/
nobelium	/ˈnɔbɛlium/
noc	/ˈnɔt͡s/
Noe	/ˈnɔɛ/
nôh	/nu̯ox/
noha	/ˈnɔɦa/
nohách	[ˈnoɦaːx]
nohám	[ˈnoɦaːm]
nohami	[ˈnoɦami]
nohavica	/ˈnɔɦavit͡sa/
nohavice	/ˈnɔɦavit͡sɛ/
nohou	[ˈnoɦou]
nohu	[ˈnoɦu]
nohy	[ˈnoɦi]
nominatív	/ˈnɔminatiːu̯/
Nora	/ˈnɔra/
Norbert	/ˈnɔrbɛrt/
Nórsko	/ˈnɔːrskɔ/
nórsky	/ˈnɔːrski/
nórčina	/ˈnɔːrt͡ʃina/
nos	[nos]
nosmi	[ˈnosmi]
nosoch	[ˈnosox]
Novak	/ˈnɔvak/
Novák	/ˈnɔvaːk/
nováčik	/ˈnɔvaːt͡ʃik/
nové	/ˈnɔvɛː/
Nové Mexiko	/ˈnɔvɛː mɛksikɔ/
november	/ˈnɔvɛmbɛr/
noviny	/ˈnɔvini/
nový	/ˈnɔviː/
Nový Južný Wales	/ˈnɔviː juʒniː vɛjlz/
Nový Zéland	/ˈnɔviː zɛːɫand/
nočný	/ˈnɔt͡ʃniː/
nôž	/nu̯oʃ/
nôžka	/ˈnu̯ɔʃka/
obdĺžnik	/ˈɔbdɫ̩ːʒɲik/
objektový jazyk	/ˈɔbjɛktɔviː jazik/
oblasť	/ˈɔbɫasc/
obláčik	/ˈɔbɫaːt͡ʃik/
obojživelník	[ˈobojʒivelniːk]
obor	/ˈɔbɔr/
obraz	/ˈɔbras/
obrus	/ˈɔbrus/
obyvateľ	/ˈɔbivacɛʎ/
občiansky preukaz	/ˈɔpt͡ʃi̯anski prɛu̯kas/
obťažný	/ˈɔpcaʒniː/
oca	[ˈot͡sa]
ocami	[ˈot͡sami]
oceľ	[ˈot͡seʎ]
ococh	[ˈot͡sox]
ocom	[ˈot͡som]
ocov	[ˈot͡sof]
ocovi	[ˈot͡sovi]
od	/ˈɔd/
óda	/ˈɔːda/
odborníčka	/ˈɔdbɔrɲiːt͡ʃka/
odhodlaný	/ˈodɦodlaˌniː/
odo	/ˈɔdɔ/
odpoludnie	/ˈɔtpɔɫudɲi̯ɛ/
odpor	[ˈodpor]
oheň	/ˈɔɦɛɲ/
ohovárať	/ˈɔɦɔvaːrac/
ohúriť	/ˈɔɦuːric/
